n t exp p1 p2 p3 p4 p22 
194.0 0.0009377634999999999 0.0008405933035513571 0.0009151181112650246 0.0009548172781608934 0.0009559041951976976 0.0009557919717192656 0.0008975489896932774 
195.0 0.0009164355 0.0008427733332862479 0.0009198080325534234 0.0009592068637354772 0.000959818565795454 0.0009601582641875299 0.0009017821906195841 
196.0 0.000922273 0.000844959016801183 0.0009244979538418224 0.0009635971910392854 0.0009637352750354377 0.0009645253687490214 0.0009060233082230022 
197.0 0.000929036 0.0008471503687589115 0.0009291878751302214 0.0009679882600723173 0.0009676543229176491 0.0009688932854037409 0.000910272342503531 
198.0 0.0009329395 0.0008493474038602092 0.0009338777964186203 0.0009723800708345734 0.0009715757094420883 0.0009732620141516895 0.0009145292934611712 
199.0 0.000934788 0.0008515501368439778 0.0009385677177070193 0.0009767726233260534 0.000975499434608756 0.0009776315549928681 0.0009187941610959224 
200.0 0.000951957 0.0008537585824873432 0.0009432576389954183 0.0009811659175467573 0.0009794254984176523 0.000982001907927278 0.0009230669454077847 
201.0 0.000963971 0.0008559727556057554 0.0009479475602838173 0.0009855599534966855 0.0009833539008687775 0.00098637307295492 0.0009273476463967582 
202.0 0.0009518755 0.0008581926710530868 0.0009526374815722161 0.0009899547311758375 0.0009872846419621325 0.0009907450500757952 0.0009316362640628426 
203.0 0.0009559755 0.0008604183437217328 0.0009573274028606151 0.0009943502505842137 0.000991217721697717 0.0009951178392899043 0.0009359327984060381 
204.0 0.0009633819999999999 0.0008626497885427113 0.0009620173241490141 0.0009987465117218138 0.0009951531400755316 0.0009994914405972487 0.0009402372494263448 
205.0 0.000966147 0.0008648870204857628 0.000966707245437413 0.0010031435145886377 0.0009990908970955769 0.0010038658539978295 0.0009445496171237625 
206.0 0.0009691425 0.0008671300545594514 0.000971397166725812 0.001007541259184686 0.0010030309927578532 0.0010082410794916474 0.0009488699014982915 
207.0 0.0009746985 0.0008693789058112643 0.000976087088014211 0.0010119397455099581 0.0010069734270623605 0.0010126171170787037 0.0009531981025499313 
208.0 0.0009798835 0.0008716335893277144 0.0009807770093026098 0.0010163389735644542 0.0010109182000090995 0.0010169939667589994 0.0009575342202786822 
209.0 0.000986821 0.0008738941202344394 0.000985466930591009 0.0010207389433481743 0.0010148653115980707 0.0010213716285325353 0.0009618782546845445 
210.0 0.0009916385 0.0008761605136963056 0.0009901568518794078 0.0010251396548611185 0.0010188147618292738 0.0010257501023993125 0.0009662302057675176 
211.0 0.0009929725000000001 0.000878432784917508 0.0009948467731678069 0.0010295411081032867 0.00102276655070271 0.0010301293883593322 0.000970590073527602 
212.0 0.0009971354999999999 0.0008807109491416727 0.0009995366944562057 0.0010339433030746787 0.001026720678218379 0.0010345094864125952 0.0009749578579647974 
213.0 0.0010047355 0.0008829950216519594 0.0010042266157446046 0.001038346239775295 0.0010306771443762816 0.0010388903965591028 0.0009793335590791037 
214.0 0.0010039745 0.0008852850177711639 0.0010089165370330035 0.001042749918205135 0.0010346359491764181 0.0010432721187988556 0.0009837171768705213 
215.0 0.001013099 0.0008875809528618204 0.0010136064583214028 0.0010471543383641993 0.0010385970926187886 0.0010476546531318549 0.00098810871133905 
216.0 0.0010236380000000001 0.0008898828423263053 0.0010182963796098016 0.0010515595002524875 0.001042560574703394 0.001052037999558102 0.0009925081624846896 
217.0 0.0010179305000000002 0.0008921907016069401 0.0010229863008982005 0.0010559654038699998 0.001046526395430234 0.0010564221580775972 0.0009969155303074404 
218.0 0.0010246885 0.000894504546186095 0.0010276762221865994 0.001060372049216736 0.0010504945547993093 0.0010608071286903422 0.0010013308148073023 
219.0 0.0010294734999999999 0.000896824391586293 0.0010323661434749986 0.001064779436292696 0.0010544650528106203 0.0010651929113963377 0.0010057540159842753 
220.0 0.001035714 0.0008991502533703132 0.0010370560647633975 0.0010691875650978805 0.0010584378894641672 0.0010695795061955848 0.0010101851338383595 
221.0 0.0010356585 0.0009014821471412969 0.0010417459860517964 0.0010735964356322885 0.0010624130647599508 0.0010739669130880845 0.0010146241683695546 
222.0 0.0010436655 0.0009038200885428501 0.0010464359073401952 0.0010780060478959208 0.0010663905786979708 0.001078355132073838 0.001019071119577861 
223.0 0.0010475764999999999 0.0009061640932591507 0.0010511258286285945 0.001082416401888777 0.0010703704312782284 0.0010827441631528461 0.0010235259874632782 
224.0 0.0010535335 0.0009085141770150518 0.0010558157499169934 0.001086827497610857 0.001074352622500723 0.0010871340063251097 0.0010279887720258066 
225.0 0.0010570355 0.0009108703555761883 0.0010605056712053923 0.0010912393350621613 0.0010783371523654555 0.0010915246615906301 0.0010324594732654465 
226.0 0.0010642155 0.0009132326447490825 0.0010651955924937911 0.0010956519142426898 0.0010823240208724266 0.0010959161289494086 0.0010369380911821968 
227.0 0.0010656840000000001 0.0009156010603812495 0.0010698855137821904 0.0011000652351524423 0.0010863132280216356 0.0011003084084014456 0.0010414246257760586 
228.0 0.001072368 0.0009179756183613046 0.001074575435070589 0.0011044792977914185 0.001090304773813084 0.0011047014999467427 0.0010459190770470315 
229.0 0.001074557 0.0009203563346190688 0.001079265356358988 0.001108894102159619 0.0010942986582467718 0.0011090954035853002 0.0010504214449951151 
230.0 0.0010791865 0.0009227432251256764 0.0010839552776473868 0.0011133096482570431 0.0010982948813226992 0.0011134901193171197 0.0010549317296203104 
231.0 0.00108625 0.000925136305893682 0.001088645198935786 0.0011177259360836912 0.0011022934430408664 0.0011178856471422026 0.0010594499309226166 
232.0 0.0010910065 0.0009275355929771676 0.001093335120224185 0.0011221429656395636 0.0011062943434012743 0.001122281987060549 0.0010639760489020336 
233.0 0.0010929815 0.0009299411024718507 0.0010980250415125838 0.0011265607369246597 0.0011102975824039227 0.0011266791390721603 0.001068510083558562 
234.0 0.0010965535 0.000932352850515192 0.0011027149628009827 0.0011309792499389802 0.0011143031600488124 0.001131077103177038 0.0010730520348922012 
235.0 0.0011052789999999998 0.0009347708532865038 0.001107404884089382 0.0011353985046825246 0.0011183110763359435 0.0011354758793751822 0.0010776019029029517 
236.0 0.0011096195 0.0009371951270070584 0.0011120948053777808 0.0011398185011552927 0.001122321331265317 0.0011398754676665945 0.0010821596875908134 
237.0 0.0011116755 0.0009396256879401975 0.0011167847266661797 0.001144239239357285 0.0011263339248369323 0.0011442758680512762 0.001086725388955786 
238.0 0.0011142925 0.00094206255239144 0.0011214746479545786 0.0011486607192885017 0.00113034885705079 0.001148677080529228 0.0010912990069978697 
239.0 0.001124307 0.000944505736708593 0.0011261645692429779 0.001153082940948942 0.001134366127906891 0.0011530791051004505 0.0010958805417170645 
240.0 0.001127535 0.0009469552572818602 0.0011308544905313767 0.0011575059043386065 0.0011383857374052354 0.0011574819417649455 0.0011004699931133704 
241.0 0.0011362215 0.0009494111305439525 0.0011355444118197756 0.0011619296094574946 0.0011424076855458235 0.001161885590522714 0.0011050673611867875 
242.0 0.0011375385 0.0009518733729701981 0.0011402343331081742 0.0011663540563056072 0.0011464319723286554 0.0011662900513737561 0.0011096726459373155 
243.0 0.001140284 0.0009543420010786531 0.0011449242543965735 0.0011707792448829434 0.0011504585977537317 0.0011706953243180737 0.0011142858473649545 
244.0 0.0011474795 0.0009568170314302118 0.0011496141756849724 0.0011752051751895039 0.001154487561821053 0.0011751014093556679 0.0011189069654697049 
245.0 0.0011541555 0.0009592984806287188 0.0011543040969733713 0.0011796318472252882 0.0011585188645306195 0.001179508306486539 0.001123536000251566 
246.0 0.0011526944999999999 0.0009617863653210793 0.0011589940182617701 0.0011840592609902968 0.0011625525058824315 0.0011839160157106887 0.0011281729517105385 
247.0 0.001163628 0.0009642807021973715 0.0011636839395501694 0.0011884874164845292 0.0011665884858764895 0.0011883245370281177 0.0011328178198466222 
248.0 0.00116336 0.0009667815079909585 0.0011683738608385683 0.0011929163137079856 0.0011706268045127938 0.001192733870438827 0.0011374706046598166 
249.0 0.0011719915 0.0009692887994786002 0.0011730637821269672 0.0011973459526606663 0.0011746674617913444 0.001197144015942818 0.0011421313061501224 
250.0 0.0011779715 0.0009718025934805658 0.001177753703415366 0.0012017763333425707 0.0011787104577121422 0.0012015549735400915 0.0011467999243175394 
251.0 0.001174944 0.0009743229068607476 0.0011824436247037653 0.0012062074557536993 0.0011827557922751875 0.0012059667432306484 0.001151476459162067 
252.0 0.0011856555 0.0009768497565267728 0.0011871335459921642 0.0012106393198940517 0.0011868034654804805 0.0012103793250144899 0.001156160910683706 
253.0 0.0011849385 0.0009793831594301174 0.001191823467280563 0.001215071925763628 0.0011908534773280213 0.001214792718891617 0.0011608532788824559 
254.0 0.0011959759999999999 0.000981923132566221 0.001196513388568962 0.0012195052733624285 0.0011949058278178108 0.0012192069248620305 0.001165553563758317 
255.0 0.0011954435000000002 0.000984469692974599 0.0012012033098573612 0.001223939362690453 0.0011989605169498492 0.0012236219429257321 0.0011702617653112895 
256.0 0.0012009775 0.000987022857738958 0.00120589323114576 0.0012283741937477014 0.0012030175447241367 0.0012280377730827222 0.0011749778835413729 
257.0 0.0012108520000000001 0.0009895826439873102 0.0012105831524341587 0.0012328097665341739 0.0012070769111406738 0.0012324544153330017 0.0011797019184485672 
258.0 0.0012131054999999999 0.0009921490688920888 0.0012152730737225576 0.0012372460810498704 0.0012111386161994609 0.0012368718696765724 0.0011844338700328727 
259.0 0.001213355 0.0009947221496702618 0.0012199629950109569 0.001241683137294791 0.001215202659900498 0.0012412901361134347 0.0011891737382942896 
260.0 0.0012198225000000001 0.000997301903583449 0.0012246529162993557 0.0012461209352689357 0.0012192690422437862 0.0012457092146435898 0.001193921523232817 
261.0 0.0012274765 0.0009998883479380373 0.0012293428375877546 0.0012505594749723044 0.0012233377632293251 0.0012501291052670388 0.0011986772248484558 
262.0 0.0012287745000000001 0.0010024815000852965 0.0012340327588761535 0.0012549987564048968 0.0012274088228571157 0.0012545498079837827 0.0012034408431412056 
263.0 0.001233135 0.0010050813774214956 0.0012387226801645528 0.0012594387795667134 0.001231482221127158 0.0012589713227938227 0.0012082123781110667 
264.0 0.0012349905 0.0010076879973880202 0.0012434126014529516 0.001263879544457754 0.0012355579580394522 0.0012633936496971594 0.0012129918297580388 
265.0 0.0012433745 0.001010301377471489 0.0012481025227413505 0.0012683210510780185 0.001239636033593999 0.001267816788693794 0.0012177791980821219 
266.0 0.0012492505 0.0010129215352038716 0.0012527924440297494 0.0012727632994275072 0.0012437164477907988 0.0012722407397837278 0.0012225744830833161 
267.0 0.001250416 0.001015548488162605 0.0012574823653181486 0.0012772062895062197 0.0012477992006298514 0.0012766655029669619 0.0012273776847616213 
268.0 0.0012587225 0.0010181822539707126 0.0012621722866065475 0.0012816500213141562 0.0012518842921111582 0.0012810910782434968 0.0012321888031170379 
269.0 0.0012630319999999999 0.0010208228502969225 0.0012668622078949464 0.0012860944948513168 0.0012559717222347187 0.0012855174656133338 0.0012370078381495654 
270.0 0.0012669410000000002 0.001023470294855785 0.0012715521291833452 0.0012905397101177015 0.0012600614910005335 0.0012899446650764743 0.001241834789859204 
271.0 0.0012717855 0.0010261246054077925 0.0012762420504717445 0.0012949856671133101 0.0012641535984086027 0.0012943726766329192 0.0012466696582459538 
272.0 0.0012764815 0.0010287857997594975 0.0012809319717601432 0.0012994323658381429 0.0012682480444589275 0.0012988015002826688 0.0012515124433098146 
273.0 0.0012813095000000002 0.0010314538957636342 0.001285621893048542 0.0013038798062921994 0.0012723448291515073 0.0013032311360257252 0.0012563631450507864 
274.0 0.0012911315 0.0010341289113192347 0.001290311814336941 0.0013083279884754803 0.0012764439524863434 0.0013076615838620886 0.0012612217634688694 
275.0 0.0012963375 0.0010368108643717532 0.0012950017356253402 0.001312776912387985 0.0012805454144634353 0.0013120928437917606 0.0012660882985640633 
276.0 0.001301342 0.0010394997729131835 0.001299691656913739 0.0013172265780297134 0.0012846492150827835 0.0013165249158147419 0.0012709627503363686 
277.0 0.0012958339999999998 0.0010421956549821804 0.001304381578202138 0.001321676985400666 0.001288755354344389 0.0013209577999310337 0.0012758451187857847 
278.0 0.001304111 0.001044898528664181 0.0013090714994905368 0.0013261281345008427 0.0012928638322482514 0.001325391496140637 0.001280735403912312 
279.0 0.001308604 0.0010476084120915267 0.001313761420778936 0.0013305800253302434 0.001296974648794372 0.0013298260044435528 0.0012856336057159505 
280.0 0.0013116115 0.0010503253234435833 0.001318451342067335 0.001335032657888868 0.00130108780398275 0.001334261324839782 0.0012905397241966998 
281.0 0.0013189005 0.0010530492809468636 0.0013231412633557338 0.0013394860321767168 0.0013052032978133868 0.0013386974573293261 0.0012954537593545604 
282.0 0.0013273319999999999 0.00105578030287515 0.0013278311846441327 0.0013439401481937898 0.0013093211302862822 0.0013431344019121858 0.0013003757111895323 
283.0 0.0013277755 0.0010585184075496171 0.001332521105932532 0.0013483950059400864 0.0013134413014014366 0.001347572158588362 0.0013053055797016151 
284.0 0.001328371 0.0010612636133389545 0.0013372110272209308 0.001352850605415607 0.0013175638111588503 0.001352010727357856 0.0013102433648908088 
285.0 0.0013361865 0.0010640159386594897 0.0013419009485093297 0.0013573069466203517 0.001321688659558524 0.0013564501082206691 0.0013151890667571138 
286.0 0.0013386465000000001 0.0010667754019753114 0.0013465908697977284 0.0013617640295543205 0.0013258158466004579 0.0013608903011768016 0.0013201426853005295 
287.0 0.0013481510000000001 0.0010695420217983948 0.0013512807910861277 0.0013662218542175133 0.0013299453722846525 0.0013653313062262553 0.0013251042205210568 
288.0 0.0013524175 0.0010723158166887241 0.0013559707123745265 0.0013706804206099301 0.0013340772366111076 0.0013697731233690304 0.0013300736724186951 
289.0 0.0013567039999999998 0.0010750968052544176 0.0013606606336629254 0.0013751397287315708 0.0013382114395798243 0.0013742157526051289 0.0013350510409934444 
290.0 0.0013595175 0.0010778850061518542 0.0013653505549513242 0.0013795997785824357 0.0013423479811908025 0.001378659193934551 0.0013400363262453048 
291.0 0.0013659915 0.0010806804380857943 0.0013700404762397235 0.0013840605701625243 0.001346486861444043 0.0013831034473572987 0.0013450295281742764 
292.0 0.001367917 0.001083483119809511 0.0013747303975281224 0.001388522103471837 0.0013506280803395455 0.001387548512873372 0.001350030646780359 
293.0 0.0013738490000000001 0.0010862930701249108 0.0013794203188165213 0.0013929843785103742 0.0013547716378773111 0.0013919943904827725 0.0013550396820635527 
294.0 0.0013811955 0.0010891103078826624 0.0013841102401049201 0.0013974473952781349 0.0013589175340573397 0.0013964410801855013 0.0013600566340238574 
295.0 0.001378508 0.0010919348519823234 0.0013888001613933194 0.0014019111537751196 0.0013630657688796317 0.001400888581981559 0.001365081502661273 
296.0 0.0013836 0.0010947667213724649 0.0013934900826817183 0.0014063756540013286 0.0013672163423441876 0.001405336895870947 0.0013701142879758 
297.0 0.0013969265 0.0010976059350508009 0.0013981800039701172 0.0014108408959567613 0.0013713692544510077 0.0014097860218536663 0.0013751549899674383 
298.0 0.0014155345 0.0011004525120643152 0.001402869925258516 0.0014153068796414182 0.0013755245052000924 0.0014142359599297178 0.0013802036086361872 
299.0 0.0014049709999999999 0.0011033064715093883 0.0014075598465469153 0.0014197736050552989 0.001379682094591442 0.001418686710099103 0.0013852601439820473 
300.0 0.001412111 0.0011061678325319257 0.0014122497678353142 0.0014242410721984039 0.0013838420226250571 0.0014231382723618223 0.0013903245960050186 
301.0 0.0014151405 0.0011090366143274876 0.0014169396891237128 0.0014287092810707327 0.0013880042893009378 0.0014275906467178772 0.001395396964705101 
302.0 0.001418602 0.001111912836141416 0.0014216296104121117 0.0014331782316722855 0.0013921688946190846 0.0014320438331672687 0.0014004772500822945 
303.0 0.001420221 0.0011147965172689652 0.001426319531700511 0.0014376479240030624 0.0013963358385794978 0.0014364978317099977 0.001405565452136599 
304.0 0.001428855 0.0011176876770554295 0.0014310094529889099 0.0014421183580630636 0.0014005051211821776 0.001440952642346065 0.0014106615708680147 
305.0 0.0014359960000000001 0.0011205863348962757 0.0014356993742773087 0.0014465895338522884 0.0014046767424271244 0.001445408265075472 0.0014157656062765414 
306.0 0.0014349595 0.0011234925102372704 0.0014403892955657076 0.0014510614513707375 0.001408850702314339 0.00144986469989822 0.0014208775583621793 
307.0 0.0014379605 0.001126406222574612 0.0014450792168541069 0.0014555341106184101 0.0014130270008438216 0.0014543219468143096 0.0014259974271249283 
308.0 0.0014424969999999998 0.0011293274914550614 0.0014497691381425057 0.001460007511595307 0.0014172056380155724 0.001458780005823742 0.0014311252125647881 
309.0 0.0014518325 0.0011322563364760726 0.0014544590594309046 0.001464481654301428 0.0014213866138295917 0.001463238876926518 0.0014362609146817593 
310.0 0.0014535095 0.0011351927772859244 0.0014591489807193035 0.0014689565387367729 0.00142556992828588 0.0014676985601226387 0.0014414045334758417 
311.0 0.001461214 0.0011381368335838524 0.0014638389020077028 0.0014734321649013417 0.0014297555813844376 0.0014721590554121057 0.001446556068947035 
312.0 0.001468672 0.0011410885251201812 0.0014685288232961016 0.0014779085327951346 0.001433943573125265 0.0014766203627949194 0.001451715521095339 
313.0 0.001463351 0.0011440478716964566 0.0014732187445845005 0.0014823856424181516 0.0014381339035083624 0.0014810824822710812 0.0014568828899207545 
314.0 0.0014735145000000002 0.0011470148931655782 0.0014779086658728994 0.0014868634937703926 0.0014423265725337301 0.001485545413840592 0.0014620581754232812 
315.0 0.0014815725 0.0011499896094319339 0.0014825985871612987 0.0014913420868518578 0.0014465215802013688 0.001490009157503453 0.0014672413776029188 
316.0 0.0014812515 0.001152972040451531 0.0014872885084496973 0.001495821421662547 0.0014507189265112789 0.001494473713259665 0.0014724324964596675 
317.0 0.0014889995000000001 0.0011559622062321325 0.0014919784297380962 0.0015003014982024599 0.0014549186114634603 0.001498939081109229 0.0014776315319935274 
318.0 0.001485641 0.00115896012683339 0.001496668351026495 0.0015047823164715968 0.0014591206350579135 0.0015034052610521467 0.0014828384842044983 
319.0 0.0014972435 0.0011619658223669797 0.0015013582723148943 0.0015092638764699576 0.0014633249972946392 0.0015078722530884184 0.0014880533530925802 
320.0 0.0014977864999999998 0.0011649793129967347 0.0015060481936032932 0.0015137461781975427 0.0014675316981736372 0.0015123400572180454 0.0014932761386577736 
321.0 0.001512426 0.0011680006189387828 0.001510738114891692 0.0015182292216543518 0.0014717407376949084 0.0015168086734410292 0.0014985068409000776 
322.0 0.0015100180000000001 0.001171029760461681 0.001515428036180091 0.001522713006840385 0.0014759521158584532 0.0015212781017573697 0.0015037454598194927 
323.0 0.001514736 0.001174066757886551 0.0015201179574684902 0.0015271975337556418 0.0014801658326642716 0.001525748342167069 0.001508991995416019 
324.0 0.0015230155000000001 0.001177111631587217 0.001524807878756889 0.0015316828024001228 0.0014843818881123641 0.0015302193946701282 0.0015142464476896567 
325.0 0.0015231605 0.0011801644019903412 0.001529497800045288 0.001536168812773828 0.0014886002822027309 0.0015346912592665476 0.001519508816640405 
326.0 0.0015225364999999999 0.0011832250895755611 0.0015341877213336868 0.0015406555648767573 0.0014928210149353727 0.0015391639359563286 0.0015247791022682648 
327.0 0.0015333735 0.001186293714875627 0.001538877642622086 0.0015451430587089103 0.0014970440863102895 0.0015436374247394722 0.0015300573045732356 
328.0 0.0015429625 0.0011893702984765392 0.001543567563910485 0.0015496312942702875 0.0015012694963274823 0.0015481117256159799 0.0015353434235553173 
329.0 0.0015422545 0.001192454861017688 0.0015482574851988838 0.0015541202715608883 0.0015054972449869508 0.001552586838585852 0.0015406374592145105 
330.0 0.0015452159999999999 0.001195547423191989 0.0015529474064872825 0.0015586099905807137 0.0015097273322886955 0.0015570627636490898 0.0015459394115508143 
331.0 0.001554178 0.0011986480057460244 0.0015576373277756818 0.0015631004513297626 0.001513959758232717 0.0015615395008056947 0.0015512492805642294 
332.0 0.0015526575 0.0012017566294801824 0.0015623272490640806 0.0015675916538080356 0.0015181945228190156 0.0015660170500556674 0.0015565670662547554 
333.0 0.001560836 0.0012048733152487945 0.0015670171703524795 0.0015720835980155329 0.0015224316260475915 0.0015704954113990094 0.0015618927686223928 
334.0 0.0015650295 0.0012079980839602767 0.0015717070916408784 0.001576576283952254 0.001526671067918445 0.0015749745848357213 0.0015672263876671411 
335.0 0.0015700915 0.0012111309565772705 0.0015763970129292777 0.001581069711618199 0.0015309128484315769 0.0015794545703658037 0.0015725679233890007 
336.0 0.0015773669999999999 0.0012142719541167828 0.0015810869342176765 0.001585563881013368 0.001535156967586987 0.001583935367989259 0.0015779173757879711 
337.0 0.0015817619999999998 0.0012174210976503262 0.0015857768555060754 0.0015900587921377615 0.0015394034253846764 0.0015884169777060871 0.0015832747448640528 
338.0 0.001586269 0.001220578408304061 0.0015904667767944742 0.0015945544449913786 0.0015436522218246448 0.0015928993995162895 0.0015886400306172452 
339.0 0.0015863295 0.0012237439072589381 0.0015951566980828735 0.0015990508395742197 0.0015479033569068927 0.0015973826334198674 0.0015940132330475494 
340.0 0.0015912964999999998 0.0012269176157508393 0.0015998466193712724 0.0016035479758862848 0.001552156830631421 0.0016018666794168212 0.0015993943521549643 
341.0 0.0015989385 0.0012300995550707195 0.0016045365406596713 0.001608045853927574 0.001556412642998229 0.0016063515375071527 0.0016047833879394902 
342.0 0.0016008255000000001 0.0012332897465647521 0.0016092264619480701 0.0016125444736980873 0.0015606707940073181 0.0016108372076908625 0.0016101803404011273 
343.0 0.0016086104999999999 0.001236488211634469 0.0016139163832364694 0.0016170438351978244 0.0015649312836586882 0.001615323689967952 0.0016155852095398754 
344.0 0.0016112915000000001 0.001239694971736907 0.0016186063045248683 0.0016215439384267857 0.0015691941119523396 0.001619810984338422 0.0016209979953557346 
345.0 0.001617318 0.00124291004838475 0.001623296225813267 0.001626044783384971 0.001573459278888273 0.0016242990908022733 0.001626418697848705 
346.0 0.0016166985000000001 0.0012461334631464736 0.0016279861471016658 0.0016305463700723802 0.0015777267844664883 0.0016287880093595072 0.0016318473170187863 
347.0 0.0016197575 0.0012493652376464898 0.001632676068390065 0.0016350486984890134 0.0015819966286869864 0.001633277740010125 0.0016372838528659788 
348.0 0.001626434 0.001252605393565293 0.001637365989678464 0.0016395517686348708 0.0015862688115497673 0.001637768282754128 0.0016427283053902825 
349.0 0.0016311634999999999 0.0012558539526396043 0.0016420559109668628 0.0016440555805099521 0.0015905433330548316 0.0016422596375915163 0.0016481806745916973 
350.0 0.0016427405 0.0012591109366625172 0.0016467458322552617 0.0016485601341142573 0.0015948201932021793 0.0016467518045222916 0.0016536409604702232 
351.0 0.001652727 0.0012623763674836455 0.001651435753543661 0.0016530654294477864 0.001599099391991811 0.001651244783546455 0.00165910916302586 
352.0 0.0016478235 0.0012656502670092675 0.0016561256748320599 0.0016575714665105397 0.0016033809294237274 0.0016557385746640073 0.0016645852822586079 
353.0 0.001649689 0.0012689326572024747 0.0016608155961204587 0.0016620782453025172 0.001607664805497928 0.0016602331778749495 0.0016700693181684668 
354.0 0.0016589565 0.0012722235600833188 0.0016655055174088576 0.0016665857658237182 0.0016119510202144143 0.0016647285931792827 0.001675561270755437 
355.0 0.0016688095 0.0012755229977289586 0.0016701954386972569 0.0016710940280741436 0.0016162395735731855 0.0016692248205770082 0.0016810611400195183 
356.0 0.001661434 0.0012788309922738097 0.0016748853599856557 0.001675603032053793 0.0016205304655742428 0.0016737218600681267 0.0016865689259607107 
357.0 0.00167245 0.001282147565909691 0.0016795752812740546 0.001680112777762666 0.0016248236962175863 0.0016782197116526397 0.0016920846285790139 
358.0 0.0016735390000000001 0.0012854727408859754 0.0016842652025624535 0.0016846232652007634 0.0016291192655032163 0.001682718375330548 0.0016976082478744289 
359.0 0.0016728700000000001 0.0012888065395097372 0.0016889551238508528 0.001689134494368085 0.0016334171734311335 0.0016872178511018526 0.0017031397838469541 
360.0 0.001686025 0.001292148984145904 0.0016936450451392514 0.0016936464652646305 0.0016377174200013374 0.0016917181389665547 0.0017086792364965908 
361.0 0.001693261 0.001295500097217405 0.0016983349664276503 0.0016981591778903998 0.0016420200052138295 0.0016962192389246556 0.0017142266058233387 
362.0 0.001690359 0.0012988599012053214 0.0017030248877160491 0.001702672632245393 0.0016463249290686094 0.0017007211509761555 0.0017197818918271975 
363.0 0.0016924325 0.0013022284186490392 0.0017077148090044484 0.0017071868283296103 0.0016506321915656776 0.001705223875121056 0.0017253450945081672 
364.0 0.0017022679999999998 0.0013056056721463974 0.0017124047302928473 0.0017117017661430517 0.0016549417927050345 0.0017097274113593583 0.0017309162138662486 
365.0 0.0017168955 0.001308991684353842 0.0017170946515812462 0.0017162174456857172 0.0016592537324866808 0.0017142317596910634 0.0017364952499014405 
366.0 0.001720308 0.0013123864779865774 0.001721784572869645 0.0017207338669576065 0.0016635680109106166 0.0017187369201161725 0.0017420822026137438 
367.0 0.0017214055 0.0013157900758187181 0.0017264744941580443 0.0017252510299587199 0.001667884627976842 0.001723242892634686 0.0017476770720031582 
368.0 0.001713792 0.001319202500683442 0.0017311644154464432 0.0017297689346890573 0.001672203583685358 0.0017277496772466058 0.0017532798580696838 
369.0 0.0017284504999999998 0.0013226237754731438 0.001735854336734842 0.0017342875811486185 0.0016765248780361642 0.0017322572739519322 0.00175889056081332 
370.0 0.001734256 0.0013260539231395873 0.001740544258023241 0.0017388069693374043 0.0016808485110292614 0.0017367656827506667 0.0017645091802340675 
371.0 0.0017365995 0.0013294929666940623 0.0017452341793116402 0.0017433270992554138 0.0016851744826646502 0.0017412749036428107 0.0017701357163319262 
372.0 0.0017429470000000001 0.0013329409292075348 0.001749924100600039 0.0017478479709026472 0.0016895027929423303 0.001745784936628364 0.0017757701691068959 
373.0 0.0017432265 0.001336397833810806 0.001754614021888438 0.0017523695842791044 0.0016938334418623027 0.001750295781707329 0.0017814125385589772 
374.0 0.0017460675000000002 0.0013398637036946637 0.0017593039431768368 0.001756891939384786 0.0016981664294245676 0.0017548074388797064 0.001787062824688169 
375.0 0.001753394 0.0013433385621100411 0.0017639938644652359 0.0017614150362196914 0.0017025017556291252 0.0017593199081454968 0.0017927210274944721 
376.0 0.001756678 0.0013468224323681705 0.0017686837857536347 0.0017659388747838208 0.0017068394204759758 0.0017638331895047017 0.001798387146977886 
377.0 0.0017689824999999998 0.0013503153378407408 0.0017733737070420336 0.0017704634550771742 0.00171117942396512 0.0017683472829573218 0.0018040611831384114 
378.0 0.001772451 0.0013538173019600544 0.0017780636283304325 0.0017749887770997516 0.001715521766096558 0.0017728621885033586 0.0018097431359760476 
379.0 0.0017733835 0.001357328348219183 0.0017827535496188318 0.0017795148408515532 0.0017198664468702906 0.001777377906142813 0.001815433005490795 
380.0 0.0017764255 0.0013608485001721272 0.0017874434709072306 0.0017840416463325785 0.0017242134662863175 0.0017818944358756858 0.0018211307916826535 
381.0 0.0017872304999999998 0.001364377781433973 0.0017921333921956295 0.0017885691935428285 0.0017285628243446393 0.0017864117777019787 0.0018268364945516228 
382.0 0.0017929040000000001 0.0013679162156810508 0.0017968233134840284 0.0017930974824823017 0.0017329145210452567 0.001790929931621692 0.0018325501140977036 
383.0 0.0017916325 0.0013714638266510944 0.0018015132347724277 0.0017976265131509994 0.00173726855638817 0.001795448897634827 0.0018382716503208955 
384.0 0.0018038515 0.0013750206381434 0.0018062031560608265 0.0018021562855489207 0.001741624930373379 0.0017999686757413853 0.0018440011032211986 
385.0 0.0018009835 0.0013785866740189854 0.0018108930773492254 0.0018066867996760665 0.0017459836430008843 0.001804489265941367 0.0018497384727986122 
386.0 0.0018055319999999999 0.0013821619582007514 0.0018155829986376242 0.001811218055532436 0.001750344694270687 0.0018090106682347742 0.0018554837590531374 
387.0 0.0018060995 0.001385746514673641 0.0018202729199260235 0.0018157500531180296 0.0017547080841827864 0.001813532882621607 0.0018612369619847736 
388.0 0.0018198595 0.0013893403674848002 0.0018249628412144224 0.001820282792432847 0.0017590738127371836 0.0018180559091018674 0.0018669980815935207 
