n t exp p1 p2 p3 p4 p22 p32 
174.0 0.00512369 0.00456871778409879 0.02394003994304232 0.005355645619973493 0.005121326027175868 0.005169577525803497 0.004998550199981374 0.005001156297474206 
175.0 0.005097104 0.004593276141552187 0.0240776263773021 0.0054173816561199975 0.005178506123956289 0.005226510576333681 0.005047418791427397 0.00505664064275595 
176.0 0.0051751969999999994 0.004617966508236469 0.02421521281156188 0.005479471480439259 0.0052360251797207765 0.005283781705736101 0.005096559036736476 0.0051126341310287525 
177.0 0.005230727 0.004642789593744574 0.02435279924582166 0.0055419150929312795 0.005293883323009239 0.005341391048654694 0.005145970935908612 0.0051691396716810655 
178.0 0.005287569000000001 0.004667746111483738 0.024490385680081442 0.005604712493596058 0.0053520806823615895 0.005399338739733394 0.005195654488943802 0.005226160174101347 
179.0 0.0053523835 0.004692836778695989 0.02462797211434122 0.005667863682433593 0.005410617386317738 0.0054576249136161405 0.005245609695842049 0.005283698547678052 
180.0 0.0055584415 0.004718062316478774 0.024765558548600998 0.0057313686594438855 0.005469493563417596 0.005516249704946864 0.005295836556603352 0.005341757701799639 
181.0 0.005480585 0.004743423449805669 0.02490314498286078 0.005795227424626936 0.005528709342201075 0.005575213248369504 0.005346335071227711 0.00540034054585456 
182.0 0.005532153 0.004768920907547225 0.025040731417120557 0.0058594399779827435 0.005588264851208086 0.005634515678527993 0.005397105239715126 0.005459449989231275 
183.0 0.0055539535 0.004794555422491909 0.02517831785138034 0.00592400631951131 0.005648160218978541 0.005694157130066271 0.005448147062065598 0.005519088941318238 
184.0 0.005651016 0.0048203277313671675 0.02531590428564012 0.005988926449212632 0.005708395574052349 0.00575413773762827 0.0054994605382791256 0.005579260311503904 
185.0 0.00569788 0.004846238574860598 0.0254534907198999 0.0060542003670867135 0.0057689710449694235 0.005814457635857927 0.0055510456683557086 0.00563996700917673 
186.0 0.005794472 0.004872288697641237 0.02559107715415968 0.006119828073133551 0.005829886760269676 0.005875116959399179 0.005602902452295348 0.005701211943725174 
187.0 0.0060049665 0.004898478848380965 0.025728663588419458 0.0061858095673531475 0.005891142848493015 0.005936115842895959 0.005655030890098044 0.00576299802453769 
188.0 0.005889762 0.004924809779776013 0.025866250022679237 0.0062521448497455 0.0059527394381793525 0.005997454420992206 0.0057074309817637964 0.005825328161002733 
189.0 0.0059429935 0.004951282248568607 0.026003836456939017 0.006318833920310612 0.006014676657868602 0.006059132828331852 0.005760102727292603 0.00588820526250876 
190.0 0.0059877705 0.004977897015568709 0.026141422891198796 0.00638587677904848 0.006076954636100673 0.006121151199558836 0.005813046126684467 0.005951632238444226 
191.0 0.006076595000000001 0.005004654845675882 0.02627900932545858 0.006453273425959106 0.006139573501415476 0.0061835096693170916 0.005866261179939387 0.006015611998197589 
192.0 0.0061269135 0.005031556507901277 0.026416595759718355 0.006521023861042489 0.006202533382352924 0.006246208372250555 0.005919747887057364 0.006080147451157305 
193.0 0.0062231215000000005 0.005058602775389734 0.026554182193978135 0.00658912808429863 0.006265834407452925 0.006309247443003163 0.005973506248038396 0.006145241506711828 
194.0 0.0064090105 0.005085794425441997 0.026691768628237918 0.006657586095727529 0.0063294767052553946 0.00637262701621885 0.006027536262882485 0.006210897074249616 
195.0 0.0063397025 0.005113132239537059 0.026829355062497697 0.006726397895329185 0.006393460404300242 0.006436347226541553 0.00608183793158963 0.0062771170631591225 
196.0 0.0063665405 0.005140617003354619 0.026966941496757473 0.0067955634831036 0.006457785633127376 0.006500408208615205 0.00613641125415983 0.006343904382828806 
197.0 0.006447860000000001 0.00516824950679766 0.027104527931017256 0.00686508285905077 0.006522452520276711 0.006564810097083746 0.006191256230593087 0.0064112619426471215 
198.0 0.006502194 0.005196030544015155 0.027242114365277036 0.0069349560231707005 0.006587461194288156 0.006629553026591109 0.0062463728608894 0.006479192652002524 
199.0 0.0065785665 0.005223960913424887 0.02737970079953681 0.007005182975463386 0.006652811783701627 0.006694637131781231 0.006301761145048768 0.0065476994202834735 
200.0 0.0066949175 0.005252041417736397 0.027517287233796595 0.0070757637159288315 0.006718504417057029 0.006760062547298044 0.006357421083071193 0.006616785156878419 
201.0 0.0067702479999999995 0.005280272863974056 0.027654873668056374 0.007146698244567032 0.006784539222894276 0.006825829407785489 0.0064133526749566745 0.006686452771175824 
202.0 0.0067700105 0.0053086560635002495 0.027792460102316157 0.007217986561377993 0.006850916329753279 0.0068919378478875 0.006469555920705211 0.0067567051725641375 
203.0 0.006838273 0.005337191832038709 0.027930046536575933 0.007289628666361708 0.006917635866173948 0.006958388002248009 0.0065260308203168044 0.006827545270431822 
204.0 0.0069055885000000004 0.005365880989697942 0.028067632970835713 0.007361624559518184 0.006984697960696196 0.007025180005510957 0.006582777373791454 0.006898975974167328 
205.0 0.006973063 0.005394724360994816 0.028205219405095495 0.007433974240847415 0.007052102741859934 0.007092313992320276 0.006639795581129159 0.006971000193159115 
206.0 0.0070477565 0.00542372277487824 0.02834280583935527 0.007506677710349406 0.007119850338205073 0.007159790097319904 0.00669708544232992 0.0070436208367956376 
207.0 0.007125675000000001 0.005452877064753 0.02848039227361505 0.0075797349680241525 0.0071879408782715235 0.007227608455153776 0.0067546469573937385 0.007116840814465352 
208.0 0.007177459 0.005482188068503706 0.028617978707874834 0.007653146013871658 0.007256374490599197 0.007295769200465828 0.006812480126320613 0.0071906630355567155 
209.0 0.0072391145 0.00551165662851887 0.028755565142134613 0.00772691084789192 0.007325151303728005 0.0073642724678999955 0.006870584949110542 0.007265090409458182 
210.0 0.007299487 0.005541283591715121 0.028893151576394393 0.007801029470084941 0.007394271446197858 0.007433118392100213 0.006928961425763529 0.007340125845558208 
211.0 0.0073650504999999995 0.005571069809561542 0.029030738010654172 0.007875501880450716 0.007463735046548668 0.0075023071077104184 0.006987609556279571 0.0074157722532452505 
212.0 0.0074449255 0.005601016138104141 0.029168324444913952 0.007950328078989254 0.007533542233320345 0.007571838749374545 0.007046529340658668 0.007492032541907765 
213.0 0.007534149 0.005631123437990457 0.02930591087917373 0.008025508065700545 0.007603693135052801 0.007641713451736532 0.007105720778900822 0.007568909620934206 
214.0 0.007586411 0.005661392574494289 0.02944349731343351 0.008101041840584597 0.007674187880285948 0.007711931349440311 0.007165183871006032 0.007646406399713032 
215.0 0.0076674365 0.00569182441754057 0.02958108374769329 0.008176929403641403 0.0077450265975596965 0.0077824925771298225 0.007224918616974299 0.007724525787632697 
216.0 0.007781841 0.005722419841730358 0.029718670181953073 0.008253170754870968 0.007816209415413958 0.007853397269448996 0.007284925016805621 0.007803270694081659 
217.0 0.007798462 0.005753179726365987 0.02985625661621285 0.008329765894273292 0.007887736462388642 0.007924645561041773 0.007345203070500001 0.007882644028448372 
218.0 0.007866413 0.005784104955476325 0.029993843050472632 0.008406714821848373 0.007959607867023663 0.007996237586552088 0.007405752778057435 0.007962648700121292 
219.0 0.0079481825 0.005815196417842187 0.03013142948473241 0.00848401753759621 0.008031823757858929 0.008068173480623874 0.007466574139477926 0.008043287618488878 
220.0 0.0080041025 0.0058464550070218765 0.030269015918992188 0.008561674041516806 0.008104384263434352 0.008140453377901067 0.007527667154761473 0.008124563692939582 
221.0 0.0080806575 0.005877881621376864 0.03040660235325197 0.008639684333610159 0.008177289512289843 0.008213077413027608 0.007589031823908075 0.008206479832861859 
222.0 0.008143972 0.00590947716409761 0.03054418878751175 0.00871804841387627 0.008250539632965313 0.008286045720647424 0.007650668146917734 0.008289038947644172 
223.0 0.0082133675 0.005941242543229519 0.03068177522177153 0.008796766282315138 0.008324134754000677 0.008359358435404462 0.007712576123790451 0.008372243946674972 
224.0 0.008309172 0.005973178671699039 0.03081936165603131 0.008875837938926762 0.008398075003935843 0.008433015691942646 0.007774755754526221 0.008456097739342715 
225.0 0.0083743685 0.006005286467339895 0.03095694809029109 0.00895526338371115 0.00847236051131072 0.00850701762490592 0.007837207039125048 0.008540603235035858 
226.0 0.0084424625 0.006037566852919473 0.031094534524550868 0.00903504261666829 0.008546991404665222 0.008581364368938216 0.007899929977586933 0.008625763343142856 
227.0 0.008518821000000001 0.0060700207561653315 0.031232120958810648 0.009115175637798189 0.008621967812539261 0.00865605605868347 0.00796292456991187 0.008711580973052167 
228.0 0.008588402 0.006102649109791874 0.03136970739307043 0.009195662447100844 0.008697289863472745 0.008731092828785618 0.008026190816099869 0.008798059034152244 
229.0 0.008690482 0.006135452851527146 0.03150729382733021 0.009276503044576258 0.00877295768600559 0.008806474813888597 0.008089728716150919 0.008885200435831544 
230.0 0.008755431 0.006168432924139792 0.031644880261589986 0.009357697430224429 0.008848971408677702 0.008882202148636343 0.008153538270065028 0.008973008087478525 
231.0 0.0088263525 0.006201590275466147 0.03178246669584977 0.009439245604045358 0.008925331160028995 0.00895827496767279 0.008217619477842192 0.009061484898481643 
232.0 0.008905317500000001 0.006234925858437476 0.031920053130109545 0.009521147566039044 0.00900203706859938 0.00903469340564187 0.008281972339482411 0.00915063377822935 
233.0 0.008981194999999999 0.006268440631107361 0.03205763956436933 0.009603403316205489 0.009079089262928768 0.009111457597187528 0.008346596854985688 0.009240457636110108 
234.0 0.0090824835 0.006302135556679241 0.032195225998629104 0.00968601285454469 0.009156487871557071 0.009188567676953694 0.008411493024352021 0.009330959381512367 
235.0 0.009128329000000001 0.006336011603534085 0.03233281243288889 0.00976897618105665 0.009234233023024197 0.009266023779584303 0.008476660847581408 0.009422141923824586 
236.0 0.009205602 0.006370069745258231 0.03247039886714867 0.009852293295741365 0.009312324845870062 0.009343826039723295 0.008542100324673854 0.00951400817243522 
237.0 0.0092917005 0.00640431096067136 0.032607985301408446 0.00993596419859884 0.009390763468634572 0.0094219745920146 0.008607811455629354 0.009606561036732726 
238.0 0.0093775965 0.006438736233854633 0.03274557173566823 0.010019988889629072 0.009469549019857644 0.009500469571102156 0.00867379424044791 0.009699803426105559 
239.0 0.009449256999999999 0.006473346554178967 0.032883158169928005 0.010104367368832063 0.009548681628079184 0.009579311111629902 0.008740048679129522 0.009793738249942178 
240.0 0.009537305999999999 0.006508142916333474 0.03302074460418778 0.010189099636207809 0.009628161421839105 0.009658499348241771 0.00880657477167419 0.009888368417631034 
241.0 0.009617921000000001 0.006543126320354048 0.033158331038447564 0.010274185691756315 0.009707988529677318 0.009738034415581699 0.008873372518081917 0.009983696838560586 
242.0 0.009694845 0.006578297771652103 0.03329591747270735 0.010359625535477576 0.009788163080133737 0.00981791644829362 0.008940441918352696 0.01007972642211929 
243.0 0.009774429 0.006613658281043467 0.03343350390696712 0.010445419167371597 0.00986868520174827 0.009898145581021475 0.009007782972486535 0.0101764600776956 
244.0 0.009872223999999999 0.006649208864777438 0.033571090341226906 0.010531566587438373 0.009949555023060828 0.009978721948409193 0.009075395680483427 0.010273900714677976 
245.0 0.009942660999999998 0.006684950544565984 0.03370867677548669 0.010618067795677909 0.010030772672611325 0.010059645685100715 0.009143280042343375 0.010372051242454869 
246.0 0.0100298485 0.006720884347613116 0.03384626320974646 0.010704922792090201 0.010112338278939665 0.010140916925739972 0.009211436058066381 0.010470914570414738 
247.0 0.010094988000000001 0.006757011306644398 0.03398384964400624 0.010792131576675253 0.01019425197058577 0.010222535804970906 0.009279863727652443 0.01057049360794604 
248.0 0.010207591 0.006793332459936634 0.034121436078266024 0.010879694149433058 0.010276513876089544 0.010304502457437447 0.00934856305110156 0.010670791264437228 
249.0 0.010275386 0.006829848851347708 0.0342590225125258 0.010967610510363626 0.0103591241239909 0.010386817017783533 0.009417534028413733 0.01077181044927676 
250.0 0.0103622945 0.006866561530346583 0.03439660894678558 0.011055880659466947 0.01044208284282975 0.0104694796206531 0.009486776659588964 0.010873554071853092 
251.0 0.0104545065 0.00690347155204346 0.034534195381045366 0.011144504596743028 0.010525390161146005 0.010552490400690083 0.00955629094462725 0.010976025041554678 
252.0 0.010533730500000001 0.006940579977220107 0.03467178181530515 0.011233482322191866 0.010609046207479572 0.010635849492538419 0.009626076883528591 0.011079226267769976 
253.0 0.0106284945 0.006977887872360335 0.03480936824956492 0.011322813835813463 0.01069305111037037 0.010719557030842044 0.00969613447629299 0.01118316065988744 
254.0 0.010677106 0.007015396309680666 0.0349469546838247 0.011412499137607814 0.010777404998358303 0.010803613150244891 0.009766463722920444 0.011287831127295532 
255.0 0.010786260499999999 0.00705310636716113 0.035084541118084484 0.011502538227574926 0.010862107999983286 0.010888017985390895 0.009837064623410953 0.011393240579382699 
256.0 0.010902221 0.007091019128576253 0.03522212755234426 0.011592931105714794 0.01094716024378523 0.010972771670924 0.00990793717776452 0.011499391925537403 
257.0 0.0109656895 0.007129135683526211 0.03535971398660404 0.01168367777202742 0.011032561858304046 0.011057874341488132 0.009979081385981144 0.011606288075148097 
258.0 0.011034103 0.007167457127468134 0.035497300420863825 0.011774778226512803 0.011118312972079642 0.01114332613172723 0.010050497248060822 0.01171393193760324 
259.0 0.011117789500000001 0.007205984561747592 0.0356348868551236 0.011866232469170943 0.011204413713651934 0.011229127176285231 0.010122184764003556 0.011822326422291286 
260.0 0.0112097905 0.007244719093630254 0.03577247328938338 0.011958040500001843 0.011290864211560833 0.011315277609806072 0.010194143933809347 0.01193147443860069 
261.0 0.011281863 0.0072836618363337 0.03591005972364316 0.012050202319005499 0.011377664594346247 0.011401777566933686 0.010266374757478193 0.01204137889591991 
262.0 0.0113794375 0.007322813909059424 0.036047646157902936 0.012142717926181913 0.011464814990548085 0.01148862718231201 0.010338877235010096 0.0121520427036374 
263.0 0.0114849025 0.007362176437024997 0.03618523259216272 0.012235587321531084 0.011552315528706265 0.01157582659058498 0.010411651366405055 0.012263468771141619 
264.0 0.011557145500000001 0.007401750551496394 0.0363228190264225 0.012328810505053014 0.011640166337360695 0.01166337592639653 0.01048469715166307 0.01237566000782102 
265.0 0.011651677 0.007441537389820526 0.03646040546068228 0.012422387476747699 0.011728367545051285 0.0117512753243906 0.010558014590784141 0.012488619323064063 
266.0 0.0117091685 0.0074815380954579135 0.03659799189494206 0.012516318236615144 0.011816919280317945 0.011839524919211121 0.01063160368376827 0.0126023496262592 
267.0 0.011795874 0.00752175381801555 0.03673557832920184 0.012610602784655343 0.011905821671700593 0.011928124845502028 0.010705464430615453 0.012716853826794886 
268.0 0.011914313999999999 0.007562185713279949 0.03687316476346161 0.012705241120868304 0.011995074847739134 0.012017075237907262 0.010779596831325693 0.01283213483405958 
269.0 0.011979758 0.007602834943250352 0.037010751197721396 0.01280023324525402 0.01208467893697348 0.012106376231070753 0.010854000885898985 0.012948195557441738 
270.0 0.012059634000000001 0.007643702676172128 0.03714833763198118 0.012895579157812495 0.012174634067943543 0.012196027959636441 0.010928676594335338 0.013065038906329816 
271.0 0.012163615999999999 0.007684790086570349 0.03728592406624096 0.012991278858543726 0.012264940369189233 0.012286030558248262 0.011003623956634746 0.01318266779011227 
272.0 0.0122598945 0.007726098355283548 0.03742351050050074 0.013087332347447717 0.012355597969250464 0.012376384161550152 0.01107884297279721 0.013301085118177552 
273.0 0.012318495 0.007767628669497645 0.03756109693476052 0.013183739624524463 0.012446606996667144 0.012467088904186041 0.01115433364282273 0.01342029379991412 
274.0 0.012414794 0.00780938222278008 0.0376986833690203 0.013280500689773968 0.012537967579979188 0.012558144920799872 0.011230095966711305 0.013540296744710436 
275.0 0.012519416 0.007851360215114109 0.03783626980328007 0.01337761554319623 0.012629679847726505 0.012649552346035577 0.011306129944462937 0.01366109686195495 
276.0 0.0126323 0.007893563852933288 0.037973856237539856 0.01347508418479125 0.012721743928449004 0.01274131131453709 0.011382435576077626 0.013782697061036117 
277.0 0.012692424499999999 0.007935994349156155 0.03811144267179964 0.013572906614559028 0.012814159950686601 0.012833421960948352 0.01145901286155537 0.013905100251342397 
278.0 0.0127904635 0.007978652923221079 0.038249029106059415 0.013671082832499563 0.012906928042979203 0.012925884419913294 0.01153586180089617 0.014028309342262242 
279.0 0.0129095875 0.008021540801121312 0.0383866155403192 0.013769612838612855 0.013000048333866724 0.013018698826075856 0.011612982394100026 0.014152327243184111 
280.0 0.0129665765 0.008064659215440223 0.03852420197457898 0.013868496632898904 0.013093520951889072 0.013111865314079967 0.011690374641166939 0.014277156863496458 
281.0 0.01308174 0.008108009405386717 0.03866178840883875 0.013967734215357712 0.013187346025586162 0.013205384018569572 0.011768038542096909 0.014402801112587741 
282.0 0.013161104 0.00815159261683086 0.03879937484309853 0.014067325585989277 0.013281523683497904 0.013299255074188599 0.011845974096889932 0.014529262899846419 
283.0 0.0132500475 0.008195410102339672 0.038936961277358316 0.0141672707447936 0.013376054054164208 0.013393478615580986 0.011924181305546015 0.01465654513466094 
284.0 0.0133523025 0.008239463121213137 0.03907454771161809 0.014267569691770681 0.013470937266124982 0.01348805477739067 0.012002660168065152 0.014784650726419763 
285.0 0.0134273955 0.008283752939520387 0.039212134145877875 0.014368222426920518 0.013566173447920144 0.013582983694261589 0.012081410684447343 0.014913582584511345 
286.0 0.0135654145 0.00832828083013609 0.03934972058013766 0.014469228950243114 0.013661762728089602 0.013678265500837675 0.012160432854692592 0.015043343618324144 
287.0 0.0136886865 0.008373048072777037 0.03948730701439744 0.014570589261738466 0.013757705235173267 0.013773900331762862 0.012239726678800899 0.015173936737246615 
288.0 0.013723724999999999 0.008418055954038911 0.03962489344865721 0.01467230336140658 0.013854001097711052 0.01386988832168109 0.01231929215677226 0.01530536485066721 
289.0 0.013833301499999999 0.008463305767433276 0.03976247988291699 0.014774371249247447 0.013950650444242867 0.013966229605236294 0.012399129288606677 0.015437630867974391 
290.0 0.0139144205 0.008508798813424739 0.039900066317176776 0.014876792925261069 0.014047653403308621 0.01406292431707241 0.012479238074304152 0.01557073769855661 
291.0 0.014015016 0.008554536399468335 0.04003765275143655 0.014979568389447454 0.014145010103448225 0.01415997259183337 0.012559618513864682 0.015704688251802323 
292.0 0.014125130999999999 0.008600519840047095 0.040175239185696335 0.015082697641806595 0.014242720673201596 0.014257374564163114 0.012640270607288267 0.015839485437099985 
293.0 0.01419008 0.008646750456709833 0.04031282561995612 0.015186180682338494 0.01434078524110864 0.014355130368705575 0.01272119435457491 0.01597513216383806 
294.0 0.0142955635 0.00869322957810912 0.040450412054215894 0.01529001751104315 0.01443920393570927 0.014453240140104693 0.012802389755724607 0.016111631341404996 
295.0 0.0144162145 0.008739958540039467 0.04058799848847567 0.015394208127920564 0.014537976885543395 0.0145517040130044 0.012883856810737358 0.01624898587918925 
296.0 0.0144925575 0.00878693868547572 0.04072558492273545 0.015498752532970735 0.014637104219150932 0.014650522122048633 0.012965595519613168 0.016387198686579275 
297.0 0.014591818500000001 0.008834171364611659 0.04086317135699523 0.015603650726193663 0.014736586065071784 0.014749694601881327 0.013047605882352036 0.016526272672963534 
298.0 0.014721447 0.008881657934898793 0.04100075779125501 0.01570890270758935 0.014836422551845866 0.014849221587146418 0.013129887898953956 0.016666210747730482 
299.0 0.0148185565 0.00892939976108539 0.041138344225514795 0.015814508477157794 0.014936613808013092 0.014949103212487843 0.013212441569418936 0.01680701582026857 
300.0 0.0148852425 0.008977398215255672 0.04127593065977457 0.015920468034898997 0.01503715996211337 0.015049339612549534 0.013295266893746969 0.01694869079996626 
301.0 0.0150529785 0.009025654676869272 0.04141351709403435 0.016026781380812954 0.015138061142686614 0.01514993092197543 0.01337836387193806 0.017091238596211998 
302.0 0.015089010500000001 0.009074170532800872 0.04155110352829413 0.016133448514899673 0.015239317478272731 0.015250877275409467 0.013461732503992208 0.01723466211839425 
303.0 0.0151974525 0.009122947177380061 0.041688689962553906 0.01624046943715915 0.015340929097411636 0.015352178807495582 0.01354537278990941 0.017378964275901472 
304.0 0.015284199 0.009171986012431403 0.04182627639681369 0.016347844147591377 0.015442896128643238 0.015453835652877708 0.013629284729689668 0.017524147978122115 
305.0 0.015420543500000002 0.009221288447314733 0.04196386283107347 0.01645557264619637 0.015545218700507447 0.015555847946199781 0.013713468323332985 0.017670216134444635 
306.0 0.0155117805 0.00927085589896566 0.042101449265333254 0.016563654932974115 0.015647896941544177 0.015658215822105737 0.013797923570839355 0.01781717165425749 
307.0 0.015619617 0.009320689791936277 0.04223903569959303 0.01667209100792462 0.01575093098029334 0.01576093941523951 0.013882650472208782 0.01796501744694914 
308.0 0.015732022499999998 0.009370791558436118 0.042376622133852807 0.01678088087104788 0.015854320945294844 0.015864018860245042 0.013967649027441267 0.01811375642190803 
309.0 0.015771419 0.00942116263837332 0.04251420856811259 0.0168900245223439 0.0159580669650886 0.015967454291766266 0.014052919236536805 0.018263391488522632 
310.0 0.0159119635 0.009471804479395987 0.042651795002372365 0.016999521961812678 0.016062169168214523 0.01607124584444711 0.014138461099495401 0.018413925556181387 
311.0 0.016030054 0.009522718536933811 0.04278938143663215 0.017109373189454213 0.01616662768321252 0.01617539365293152 0.014224274616317052 0.018565361534272757 
312.0 0.016105694 0.009573906274239902 0.04292696787089193 0.017219578205268506 0.016271442638622506 0.016279897851863432 0.01431035978700176 0.0187177023321852 
313.0 0.016229816 0.009625369162432826 0.04306455430515171 0.017330137009255554 0.01637661416298439 0.016384758575886775 0.014396716611549523 0.018870950859307165 
314.0 0.0163069305 0.009677108680538902 0.04320214073941149 0.017441049601415362 0.016482142384838083 0.016489975959645485 0.014483345089960345 0.019025110025027114 
315.0 0.016423597999999998 0.009729126315534697 0.043339727173671266 0.01755231598174793 0.016588027432723498 0.0165955501377835 0.01457024522223422 0.019180182738733502 
316.0 0.016538046 0.009781423562389764 0.04347731360793104 0.01766393615025325 0.016694269435180546 0.016701481244944763 0.014657417008371152 0.01933617190981479 
317.0 0.016600762499999998 0.009834001924109612 0.043614900042190825 0.01777591010693133 0.016800868520749135 0.016807769415773197 0.01474486044837114 0.019493080447659423 
318.0 0.016733557 0.009886862911778895 0.04375248647645061 0.017888237851782167 0.016907824817969173 0.01691441478491275 0.014832575542234185 0.019650911261655864 
319.0 0.016838964 0.00994000804460484 0.043890072910710384 0.018000919384805764 0.017015138455380583 0.01702141748700734 0.014920562289960285 0.019809667261192567 
320.0 0.01695448 0.009993438849960923 0.04402765934497017 0.018113954706002116 0.017122809561523268 0.017128777656700928 0.015008820691549442 0.01996935135565799 
321.0 0.0170755075 0.010047156863430738 0.04416524577922995 0.01822734381537123 0.017230838264937143 0.017236495428637425 0.015097350747001652 0.02012996645444059 
322.0 0.01716394 0.010101163628852154 0.04430283221348972 0.018341086712913096 0.017339224694162117 0.017344570937460783 0.01518615245631692 0.020291515466928815 
323.0 0.0172844935 0.010155460698361677 0.0444404186477495 0.01845518339862772 0.017447968977738093 0.017453004317814932 0.015275225819495246 0.020454001302511127 
324.0 0.017388981 0.01021004963243905 0.044578005082009285 0.018569633872515104 0.017557071244204997 0.01756179570434381 0.015364570836536626 0.020617426870575984 
325.0 0.017520034 0.01026493199995211 0.04471559151626907 0.018684438134575244 0.017666531622102733 0.017670945231691347 0.015454187507441063 0.02078179508051184 
326.0 0.0175958655 0.010320109378201874 0.044853177950528844 0.018799596184808146 0.017776350239971216 0.017780453034501487 0.015544075832208556 0.020947108841707147 
327.0 0.01773485 0.010375583352967866 0.04499076438478863 0.0189151080232138 0.017886527226350347 0.017890319247418164 0.015634235810839104 0.021113371063550372 
328.0 0.0178057035 0.0104313555185537 0.04512835081904841 0.019030973649792213 0.01799706270978005 0.01800054400508531 0.01572466744333271 0.021280584655429955 
329.0 0.0179786065 0.01048742747783289 0.04526593725330818 0.019147193064543384 0.01810795681880023 0.01811112744214686 0.01581537072968937 0.021448752526734362 
330.0 0.01805612 0.01054380084229493 0.04540352368756796 0.019263766267467314 0.018219209681950798 0.01822206969324675 0.01590634566990909 0.021617877586852057 
331.0 0.018143450000000002 0.010600477232091586 0.045541110121827745 0.019380693258563998 0.018330821427771662 0.01833337089302892 0.01599759226399186 0.021787962745171478 
332.0 0.0182699615 0.010657458276083486 0.04567869655608752 0.019497974037833442 0.018442792184802742 0.01844503117613731 0.016089110511937694 0.02195901091108109 
333.0 0.0183662515 0.010714745611886905 0.045816282990347304 0.019615608605275642 0.018555122081583938 0.01855705067721584 0.016180900413746577 0.02213102499396935 
334.0 0.0184941985 0.010772340885920849 0.04595386942460709 0.019733596960890606 0.01866781124665517 0.018669429530908464 0.01627296196941852 0.02230400790322471 
335.0 0.01858174 0.010830245753454372 0.04609145585886686 0.01985193910467832 0.018780859808556354 0.018782167871859105 0.016365295178953517 0.02247796254823563 
336.0 0.0187059925 0.010888461878654134 0.04622904229312664 0.019970635036638793 0.018894267895827387 0.018895265834711704 0.01645790004235157 0.022652891838390567 
337.0 0.018835114 0.010946990934632236 0.04636662872738642 0.020089684756772027 0.01900803563700819 0.019008723554110193 0.016550776559612682 0.022828798683077973 
338.0 0.0189195625 0.011005834603494314 0.0465042151616462 0.020209088265078015 0.019122163160638667 0.01912254116469851 0.01664392473073685 0.023005685991686304 
339.0 0.0190803415 0.011064994576387868 0.04664180159590598 0.02032884556155676 0.019236650595258732 0.019236718801120597 0.016737344555724072 0.023183556673604017 
340.0 0.01916049 0.01112447255355087 0.046779388030165764 0.020448956646208265 0.0193514980694083 0.019351256598020377 0.01683103603457435 0.02336241363821957 
341.0 0.019290202 0.011184270244360634 0.04691697446442554 0.020569421519032526 0.019466705711627286 0.0194661546900418 0.016924999167287683 0.023542259794921416 
342.0 0.019388903500000002 0.011244389367382932 0.04705456089868532 0.02069024018002955 0.019582273650455586 0.019581413211828793 0.017019233953864073 0.023723098053098014 
343.0 0.0195327815 0.011304831650421397 0.0471921473329451 0.020811412629199326 0.019698202014433126 0.01969703229802529 0.017113740394303523 0.02390493132213782 
344.0 0.0196178415 0.01136559883056717 0.04732973376720488 0.02093293886654186 0.019814490932099808 0.019813012083275232 0.017208518488606026 0.024087762511429286 
345.0 0.0197219485 0.011426692654248826 0.04746732020146466 0.021054818892057153 0.019931140531995545 0.019929352702222555 0.017303568236771583 0.024271594530360867 
346.0 0.0198739825 0.011488114877282568 0.04760490663572444 0.0211770527057452 0.020048150942660253 0.02004605428951119 0.017398889638800194 0.024456430288321028 
347.0 0.0199489285 0.011549867264922692 0.047742493069984224 0.02129964030760601 0.02016552229263384 0.020163116979785078 0.01749448269469187 0.02464227269469822 
348.0 0.020101089000000003 0.011611951591912308 0.047880079504244 0.021422581697639574 0.020283254710456215 0.020280540907688153 0.017590347404446594 0.024829124658880892 
349.0 0.0201814325 0.011674369642534353 0.04801766593850378 0.021545876875845894 0.02040134832466729 0.02039832620786435 0.01768648376806438 0.02501698909025751 
350.0 0.020322950500000003 0.011737123210662878 0.04815525237276356 0.02166952584222498 0.020519803263806976 0.020516473014957605 0.017782891785545218 0.025205868898216528 
351.0 0.020399177 0.011800214099814587 0.048292838807023335 0.02179352859677681 0.02063861965641519 0.02063498146361185 0.017879571456889114 0.0253957669921464 
352.0 0.020506904 0.011863644123200684 0.04843042524128312 0.02191788513950141 0.02075779763103184 0.02075385168847103 0.017976522782096063 0.025586686281435577 
353.0 0.0206353205 0.011927415103778975 0.0485680116755429 0.022042595470398763 0.020877337316196832 0.02087308382417907 0.01807374576116607 0.02577862967547252 
354.0 0.020763932 0.011991528874306262 0.04870559810980268 0.022167659589468876 0.020997238840450082 0.020992678005379916 0.018171240394099133 0.025971600083645695 
355.0 0.0208940235 0.01205598727739102 0.04884318454406246 0.022293077496711743 0.021117502332331502 0.0211126343667175 0.018269006680895254 0.02616560041534354 
356.0 0.020959466500000003 0.012120792165546347 0.04898077097832224 0.022418849192127367 0.021238127920381 0.021232953042835748 0.018367044621554432 0.026360633579954523 
357.0 0.021144595 0.012185945401243205 0.04911835741258201 0.022544974675715753 0.021359115733138492 0.021353634168378616 0.018465354216076663 0.026556702486867097 
358.0 0.021222163999999998 0.012251448856963955 0.049255943846841795 0.022671453947476893 0.021480465899143885 0.021474677877990025 0.018563935464461948 0.026753810045469714 
