n t exp p1 p2 p3 p4 p22 p32 
180.0 0.012321948000000001 0.01030320337538053 0.053348540606238344 0.012104993714615868 0.013126504559737118 0.019295265342392506 0.012386759359651287 0.01243155892353824 
181.0 0.012142904500000001 0.010357894178652145 0.05364492138154307 0.012239867244364872 0.013251583862533441 0.01942196772760069 0.012511979900450828 0.012572375739766332 
182.0 0.0120279045 0.010412875288137615 0.053941302156847795 0.012375487995882518 0.013377279975775465 0.019548994320040536 0.012637865384910348 0.01271440829733007 
183.0 0.011980979 0.010468148244821764 0.05423768293215253 0.012511855969168805 0.013503593559045164 0.019676346910912204 0.012764415813029843 0.012857663313032345 
184.0 0.012128043 0.01052371459786917 0.05453406370745726 0.01264897116422373 0.013630525271924515 0.01980402729141588 0.012891631184809316 0.013002147503676035 
185.0 0.012208064999999999 0.010579575904667597 0.05483044448276198 0.012786833581047301 0.013758075773995498 0.019932037252751743 0.013019511500248765 0.013147867586064028 
186.0 0.0123445085 0.010635733730871618 0.05512682525806672 0.01292544321963951 0.013886245724840082 0.02006037858611997 0.013148056759348197 0.013294830276999198 
187.0 0.013211834 0.01069218965044652 0.05542320603337144 0.01306480008000036 0.014015035784040245 0.020189053082720742 0.013277266962107603 0.013443042293284434 
188.0 0.012607243 0.010748945245712422 0.05571958680867617 0.013204904162129851 0.014144446611177967 0.020318062533754237 0.013407142108526986 0.013592510351722615 
189.0 0.0126602815 0.010806002107388598 0.056015967583980905 0.013345755466027984 0.014274478865835218 0.020447408730420634 0.01353768219860635 0.013743241169116625 
190.0 0.012743685 0.01086336183463809 0.05631234835928563 0.013487353991694758 0.014405133207593979 0.02057709346392011 0.013668887232345692 0.013895241462269352 
191.0 0.012875851 0.010921026035112498 0.05660872913459036 0.013629699739130174 0.014536410296036221 0.02070711852545284 0.013800757209745008 0.014048517947983676 
192.0 0.015091387 0.01097899632499707 0.056905109909895085 0.013772792708334229 0.014668310790743926 0.020837485706219013 0.013933292130804308 0.014203077343062472 
193.0 0.015699337 0.011037274329055978 0.057201490685199814 0.013916632899306926 0.014800835351299063 0.0209681967974188 0.014066491995523577 0.014358926364308635 
194.0 0.0167055285 0.011095861680677867 0.05749787146050455 0.014061220312048265 0.014933984637283616 0.02109925359025238 0.014200356803902832 0.014516071728525039 
195.0 0.016031429 0.011154760021921624 0.05779425223580927 0.014206554946558245 0.015067759308279548 0.021230657875919937 0.01433488655594206 0.01467452015251457 
196.0 0.01597674 0.011213971003562417 0.05809063301111401 0.014352636802836865 0.01520216002386885 0.021362411445621645 0.014470081251641268 0.014834278353080113 
197.0 0.016132683499999998 0.011273496285137942 0.05838701378641874 0.014499465880884124 0.01533718744363349 0.021494516090557688 0.014605940891000454 0.014995353047024547 
198.0 0.016270707500000002 0.011333337534994953 0.05868339456172346 0.014647042180700027 0.01547284222715544 0.021626973601928237 0.014742465474019613 0.015157750951150756 
199.0 0.016429613 0.011393496430336018 0.058979775337028195 0.01479536570228457 0.015609125034016687 0.021759785770933484 0.014879655000698754 0.015321478782261625 
200.0 0.016707011 0.011453974657266518 0.05927615611233292 0.014944436445637754 0.015746036523799196 0.021892954388773596 0.015017509471037875 0.015486543257160035 
201.0 0.017293236 0.01151477391084191 0.059572536887637646 0.015094254410759579 0.01588357735608495 0.022026481246648754 0.015156028885036971 0.015652951092648866 
202.0 0.016787602 0.011575895895115245 0.05986891766294238 0.015244819597650046 0.016021748190455924 0.02216036813575914 0.015295213242696047 0.015820709005531005 
203.0 0.0169356815 0.011637342323184908 0.060165298438247104 0.015396132006309153 0.016160549686494087 0.022294616847304934 0.015435062544015096 0.015989823712609333 
204.0 0.0170314215 0.01169911491724265 0.06046167921355183 0.0155481916367369 0.01629998250378142 0.022429229172486312 0.015575576788994126 0.01616030193068673 
205.0 0.0172173725 0.011761215408621847 0.06075805998885657 0.01570099848893329 0.01644004730189991 0.022564206902503457 0.015716755977633133 0.016332150376566084 
206.0 0.0173557425 0.011823645537846027 0.06105444076416129 0.01585455256289832 0.016580744740431513 0.02269955182855655 0.01585860010993212 0.016505375767050273 
207.0 0.017515527500000003 0.011886407054677655 0.06135082153946603 0.016008853858631992 0.01672207547895821 0.022835265741845762 0.016001109185891083 0.016679984818942187 
208.0 0.017595929000000003 0.011949501718167173 0.06164720231477075 0.0161639023761343 0.016864040177061987 0.02297135043357128 0.01614428320551002 0.016855984249044706 
209.0 0.0177424305 0.012012931296702306 0.06194358309007548 0.016319698115405255 0.017006639494324814 0.023107807694933286 0.01628812216878894 0.017033380774160705 
210.0 0.0178352115 0.012076697568057605 0.062239963865380214 0.01647624107644485 0.017149874090328667 0.023244639317131947 0.01643262607572784 0.017212181111093076 
211.0 0.018008664 0.01214080231944431 0.06253634464068494 0.016633531259253088 0.017293744624655518 0.023381847091367453 0.016577794926326713 0.0173923919766447 
212.0 0.0181238065 0.01220524734756041 0.06283272541598967 0.016791568663829963 0.017438251756887346 0.02351943280883998 0.016723628720585568 0.017574020087618457 
213.0 0.0182709915 0.012270034458641011 0.0631291061912944 0.01695035329017548 0.017583396146606135 0.02365739826074971 0.016870127458504396 0.01775707216081723 
214.0 0.018437841 0.012335165468508966 0.06342548696659912 0.01710988513828964 0.01772917845339384 0.02379574523829682 0.017017291140083206 0.017941554913043906 
215.0 0.018582247 0.012400642202625762 0.06372186774190386 0.01727016420817244 0.017875599336832457 0.023934475532681493 0.01716511976532199 0.018127475061101364 
216.0 0.018797014999999997 0.012466466496142673 0.06401824851720858 0.017431190499823876 0.01802265945650396 0.024073590935103903 0.017313613334220754 0.018314839321792488 
217.0 0.0188552165 0.012532640193952218 0.06431462929251332 0.01759296401324396 0.018170359471990315 0.024213093236764238 0.017462771846779496 0.01850365441192016 
218.0 0.018984053 0.012599165150739848 0.06461101006781804 0.017755484748432682 0.0183187000428735 0.02435298422886267 0.01761259530299821 0.01869392704828726 
219.0 0.019122061 0.012666043231035944 0.06490739084312278 0.017918752705390048 0.0184676818287355 0.02449326570259938 0.017763083702876912 0.01888566394769668 
220.0 0.0192501435 0.012733276309268059 0.0652037716184275 0.01808276788411605 0.018617305489158284 0.024633939449174556 0.017914237046415583 0.01907887182695129 
221.0 0.019396324 0.012800866269813466 0.06550015239373222 0.018247530284610698 0.018767571683723824 0.024775007259788366 0.018066055333614238 0.019273557402853986 
222.0 0.019537491 0.012868815007051972 0.06579653316903697 0.018413039906873985 0.018918481072014104 0.024916470925641 0.01821853856447287 0.019469727392207637 
223.0 0.019672006 0.012937124425419005 0.06609291394434169 0.018579296750905912 0.019070034313611095 0.02505833223793263 0.018371686738991474 0.019667388511815136 
224.0 0.019814348 0.013005796439458994 0.06638929471964641 0.01874630081670648 0.019222232068096774 0.025200592987863445 0.01852549985717006 0.01986654747847937 
225.0 0.019973987999999998 0.013074832973879033 0.06668567549495114 0.01891405210427569 0.01937507499505312 0.025343254966633616 0.018679977919008627 0.020067211009003206 
226.0 0.0200574035 0.013144235963602821 0.06698205627025587 0.019082550613613542 0.0195285637540621 0.025486319965443333 0.01883512092450717 0.020269385820189542 
227.0 0.0202367085 0.013214007353824896 0.06727843704556061 0.019251796344720035 0.019682699004705696 0.025629789775492764 0.01899092887366569 0.020473078628841245 
228.0 0.0203688575 0.013284149100065154 0.06757481782086533 0.01942178929759517 0.019837481406565886 0.0257736661879821 0.019147401766484183 0.020678296151761217 
229.0 0.020563228 0.013354663168223653 0.06787119859617007 0.01959252947223894 0.019992911619224642 0.02591795099411151 0.019304539602962658 0.02088504510575233 
230.0 0.02067503 0.013425551534635715 0.06816757937147479 0.019764016868651358 0.020148990302263945 0.02606264598508119 0.01946234238310111 0.021093332207617464 
231.0 0.020822557499999998 0.013496816186127327 0.06846396014677951 0.01993625148683241 0.02030571811526577 0.02620775295209131 0.019620810106899544 0.02130316417415951 
232.0 0.0209201095 0.013568459120070807 0.06876034092208426 0.02010923332678211 0.02046309571781208 0.02635327368634205 0.01977994277435795 0.021514547722181344 
233.0 0.021102685 0.013640482344440805 0.06905672169738898 0.02028296238850045 0.020621123769484866 0.026499209979033593 0.019939740385476336 0.02172748956848585 
234.0 0.0212669835 0.013712887877870564 0.0693531024726937 0.020457438671987425 0.020779802929866108 0.02664556362136612 0.020100202940254705 0.02194199642987591 
235.0 0.021392332 0.013785677749708519 0.06964948324799844 0.02063266217724305 0.020939133858537764 0.026792336404539808 0.020261330438693045 0.022158075023154415 
236.0 0.021522351000000002 0.013858854000075155 0.06994586402330316 0.02080863290426731 0.021099117215081818 0.02693953011975484 0.020423122880791365 0.022375732065124235 
237.0 0.021700594 0.013932418679920188 0.07024224479860788 0.020985350853060213 0.021259753659080255 0.0270871465582114 0.020585580266549663 0.022594974272588268 
238.0 0.021832589 0.014006373851080063 0.07053862557391262 0.021162816023621755 0.021421043850115035 0.027235187511109666 0.020748702595967936 0.02281580836234938 
239.0 0.0219873525 0.014080721586335733 0.07083500634921736 0.021341028415951938 0.021582988447768136 0.027383654769649813 0.020912489869046192 0.023038241051210464 
240.0 0.02213682 0.014155463969470747 0.07113138712452208 0.021519988030050764 0.021745588111621552 0.02753255012503203 0.02107694208578442 0.023262279055974402 
241.0 0.0222378255 0.014230603095329664 0.0714277678998268 0.021699694865918228 0.021908843501257245 0.027681875368456493 0.02124205924618263 0.023487929093444073 
242.0 0.022425981499999997 0.014306141069876765 0.07172414867513154 0.021880148923554336 0.022072755276257183 0.027831632291123384 0.02140784135024082 0.02371519788042237 
243.0 0.0225721795 0.014382080010255071 0.07202052945043627 0.022061350202959087 0.02223732409620336 0.027981822684232886 0.021574288397958982 0.02394409213371216 
244.0 0.022739350000000002 0.014458422044845692 0.072316910225741 0.022243298704132473 0.022402550620677742 0.028132448338985178 0.021741400389337123 0.024174618570116338 
245.0 0.02287933 0.014535169313327463 0.07261329100104573 0.022425994427074505 0.0225684355092623 0.028283511046580435 0.021909177324375244 0.02440678390643778 
246.0 0.0230497325 0.014612323966736937 0.07290967177635045 0.022609437371785175 0.022734979421539025 0.028435012598218852 0.02207761920307334 0.024640594859479375 
247.0 0.02320064 0.014689888167528654 0.07320605255165517 0.022793627538264492 0.022902183017089874 0.028586954785100593 0.02224672602543142 0.024876058146044003 
248.0 0.02335775 0.014767864089635757 0.07350243332695991 0.022978564926512443 0.023070046955496835 0.028739339398425854 0.02241649779144947 0.025113180482934542 
249.0 0.0235024595 0.014846253918530925 0.07379881410226465 0.023164249536529038 0.02323857189634189 0.02889216822939481 0.0225869345011275 0.025351968586953877 
250.0 0.023624199999999998 0.014925059851287626 0.07409519487756937 0.023350681368314273 0.023407758499207 0.02904544306920764 0.02275803615446551 0.0255924291749049 
251.0 0.0238086675 0.015004284096641679 0.07439157565287409 0.023537860421868152 0.023577607423674138 0.02919916570906453 0.022929802751463498 0.025834568963590484 
252.0 0.023997792 0.015083928875053181 0.07468795642817883 0.023725786697190672 0.023748119329325305 0.029353337940165654 0.02310223429212146 0.02607839466981351 
253.0 0.024107281 0.01516399641876874 0.07498433720348355 0.02391446019428183 0.02391929487574246 0.029507961553711194 0.023275330776439403 0.026323913010376874 
254.0 0.024361177999999997 0.01524448897188402 0.07528071797878828 0.024103880913141626 0.024091134722507568 0.02966303834090134 0.023449092204417325 0.026571130702083445 
255.0 0.024463381 0.015325408790406655 0.07557709875409302 0.024294048853770067 0.024263639529202626 0.02981857009293627 0.02362351857605522 0.02682005446173611 
256.0 0.024610353499999998 0.015406758142319477 0.07587347952939774 0.024484964016167152 0.0244368099554096 0.02997455860101616 0.023798609891353097 0.027070691006137754 
257.0 0.0247754665 0.01548853930764407 0.07616986030470246 0.024676626400332875 0.024610646660710465 0.030131005656341196 0.02397436615031095 0.027323047052091258 
258.0 0.024988847 0.015570754578504698 0.0764662410800072 0.024869036006267237 0.0247851503046872 0.030287913050111557 0.024150787352928783 0.027577129316399503 
259.0 0.0251458565 0.015653406259192516 0.07676262185531194 0.025062192833970244 0.024960321546921776 0.030445282573527424 0.024327873499206593 0.02783294451586538 
260.0 0.0252546415 0.015736496666230174 0.07705900263061666 0.025256096883441888 0.02513616104699618 0.030603116017788985 0.02450562458914438 0.028090499367291764 
261.0 0.0253926435 0.015820028128436744 0.0773553834059214 0.025450748154682176 0.025312669464492375 0.03076141517409641 0.024684040622742147 0.028349800587481534 
262.0 0.025632915 0.015904002986992984 0.07765176418122612 0.025646146647691104 0.025489847458992344 0.030920181833649894 0.02486312159999989 0.02861085489323758 
263.0 0.0257377595 0.015988423595506954 0.07794814495653084 0.025842292362468672 0.02566769569007806 0.031079417787649603 0.025042867520917608 0.028873669001362786 
264.0 0.025916206 0.01607329232007999 0.07824452573183557 0.02603918529901488 0.0258462148173315 0.031239124827295735 0.025223278385495308 0.029138249628660032 
265.0 0.026054672499999997 0.016158611539373004 0.07854090650714031 0.026236825457329735 0.026025405500334636 0.031399304743788464 0.02540435419373298 0.029404603491932198 
266.0 0.026201189500000003 0.016244383644673184 0.07883728728244503 0.02643521283741323 0.026205268398669452 0.03155995932832797 0.025586094945630636 0.029672737307982172 
267.0 0.0263580535 0.016330611039960974 0.07913366805774975 0.026634347439265363 0.02638580417191792 0.03172109037211444 0.025768500641188272 0.029942657793612833 
268.0 0.0265611435 0.016417296141977487 0.07943004883305449 0.026834229262886134 0.026567013479662015 0.03188269966634805 0.02595157128040588 0.030214371665627068 
269.0 0.0267216895 0.016504441380292223 0.07972642960835921 0.02703485830827555 0.02674889698148372 0.03204478900222898 0.026135306863283466 0.03048788564082775 
270.0 0.0268504365 0.01659204919737117 0.08002281038366395 0.027236234575433605 0.026931455336964994 0.03220736017095742 0.02631970738982103 0.030763206436017775 
271.0 0.027053301000000002 0.016680122048645236 0.08031919115896868 0.027438358064360305 0.027114689205687825 0.032370414963733544 0.026504772860018577 0.03104034076800002 
272.0 0.027203816 0.01676866240257912 0.0806155719342734 0.02764122877505564 0.027298599247234195 0.03253395517175754 0.0266905032738761 0.031319295353577366 
273.0 0.027410594 0.01685767274074045 0.08091195270957813 0.027844846707519622 0.027483186121186064 0.03269798258622959 0.026876898631393593 0.031600076909552695 
274.0 0.027525927 0.01694715555786935 0.08120833348488286 0.02804921186175224 0.02766845048712542 0.03286249899834988 0.02706395893257107 0.031882692152728896 
275.0 0.027721815 0.01703711336194838 0.0815047142601876 0.028254324237753505 0.027854393004634232 0.03302750619931858 0.027251684177408524 0.03216714779990885 
276.0 0.027851132499999997 0.017127548674272793 0.08180109503549232 0.028460183835523407 0.028041014333294485 0.03319300598033587 0.02744007436590596 0.032453450567895434 
277.0 0.028024326999999998 0.017218464029521242 0.08209747581079704 0.02866679065506195 0.02822831513268814 0.033359000132601964 0.02762912949806337 0.03274160717349153 
278.0 0.028186444999999997 0.017309861975826762 0.08239385658610178 0.028874144696369137 0.028416296062397185 0.033525490447316994 0.027818849573880755 0.03303162433350003 
279.0 0.0283858215 0.017401745074848266 0.0826902373614065 0.02908224595944496 0.028604957782003594 0.033692478715681186 0.028009234593358124 0.033323508764723814 
280.0 0.028512492 0.017494115901842272 0.08298661813671122 0.02929109444428943 0.02879430095108934 0.0338599667288947 0.028200284556495463 0.03361726718396575 
281.0 0.028732109000000002 0.017586977045735114 0.08328299891201597 0.029500690150902537 0.028984326229236402 0.034027956278157724 0.028391999463292787 0.03391290630802875 
282.0 0.028866965499999998 0.017680331109195514 0.0835793796873207 0.029711033079284285 0.029175034276026756 0.03419644915467044 0.02858437931375009 0.034210432853715673 
283.0 0.029096316 0.0177741807087075 0.08387576046262542 0.029922123229434675 0.029366425751042372 0.03436544714963303 0.02877742410786736 0.0345098535378294 
284.0 0.029208087 0.01786852847464376 0.08417214123793015 0.030133960601353704 0.02955850131386523 0.03453495205424568 0.02897113384564462 0.034811175077172844 
285.0 0.0293933615 0.01796337705133934 0.08446852201323488 0.030346545195041374 0.029751261624077308 0.03470496565970857 0.029165508527081847 0.035114404188548845 
286.0 0.029578208499999998 0.018058729097165806 0.08476490278853961 0.03055987701049769 0.029944707341260576 0.03487548975722188 0.02936054815217906 0.035419547588760314 
287.0 0.0298293595 0.01815458728460569 0.08506128356384435 0.030773956047722643 0.03013883912499702 0.035046526137985784 0.02955625272093625 0.035726611994610136 
288.0 0.029896017 0.018250954300327443 0.08535766433914907 0.03098878230671624 0.030333657634868602 0.03521807659320048 0.029752622233353412 0.03603560412290118 
289.0 0.030109501 0.01834783284526071 0.08565404511445379 0.031204355787478474 0.03052916353045731 0.035390142914066156 0.029949656689430563 0.03634653069043634 
290.0 0.030237332 0.018445225634672054 0.08595042588975851 0.031420676490009354 0.03072535747134512 0.03556272689178298 0.03014735608916768 0.03665939841401848 
291.0 0.030461619 0.018543135398241012 0.08624680666506326 0.03163774441430887 0.030922240117113992 0.035735830317551134 0.03034572043256478 0.0369742140104505 
292.0 0.030638701999999997 0.01864156488013665 0.08654318744036799 0.03185555956037703 0.031119812127345922 0.03590945498257081 0.030544749719621858 0.03729098419653529 
293.0 0.0307552125 0.018740516839094456 0.08683956821567271 0.032074121928213836 0.031318074161622876 0.036083602678042184 0.03074444395033891 0.03760971568907571 
294.0 0.030963496 0.018839994048493663 0.08713594899097744 0.03229343151781927 0.03151702687952682 0.03625827519516544 0.030944803124715946 0.03793041520487465 
295.0 0.031101933 0.01893999929643496 0.08743232976628217 0.03251348832919336 0.031716670940639756 0.03643347432514076 0.031145827242752954 0.038253089460735 
296.0 0.031351084 0.019040535385818673 0.0877287105415869 0.032734292362336076 0.03191700700454364 0.03660920185916834 0.03134751630444994 0.03857774517345965 
297.0 0.03155292 0.019141605134423294 0.08802509131689164 0.032955843617247446 0.03211803573082045 0.036785459588448345 0.03154987030980691 0.03890438905985146 
298.0 0.0316586005 0.019243211374984477 0.08832147209219636 0.03317814209392745 0.03231975777905217 0.03696224930418097 0.03175288925882385 0.039233027836713334 
299.0 0.0318331585 0.019345356955274402 0.08861785286750108 0.033401187792376094 0.03252217380882076 0.03713957279756639 0.03195657315150078 0.039563668220848135 
300.0 0.0320155045 0.019448044738181625 0.08891423364280582 0.033624980712593386 0.03272528447970822 0.03731743185980479 0.032160921987837675 0.03989631692905877 
301.0 0.032190435 0.019551277601791307 0.08921061441811054 0.03384952085457931 0.032929090451296494 0.037495828282096355 0.03236593576783455 0.0402309806781481 
302.0 0.0323522235 0.01965505843946586 0.08950699519341528 0.03407480821833388 0.0331335923831676 0.037674763855641266 0.0325716144914914 0.04056766618491902 
303.0 0.032626649 0.019759390159926074 0.08980337596872 0.03430084280385709 0.03333879093490347 0.03785424037163971 0.03277795815880824 0.04090638016617441 
304.0 0.032734872500000005 0.019864275687332615 0.09009975674402473 0.034527624611148944 0.03354468676608611 0.03803425962129187 0.03298496676978505 0.04124712933871714 
305.0 0.0329108765 0.01996971796136798 0.09039613751932946 0.03475515364020944 0.03375128053629748 0.03821482339579793 0.03319264032442184 0.04158992041935011 
306.0 0.033092158499999996 0.02007571993731893 0.09069251829463418 0.034983429891038566 0.03395857290511956 0.03839593348635806 0.033400978822718606 0.041934760124876215 
307.0 0.033278169499999996 0.02018228458615926 0.09098889906993893 0.03521245336363634 0.03416656453213434 0.03857759168417246 0.033609982264675355 0.042281655172098295 
308.0 0.0334148065 0.020289414894633116 0.09128527984524365 0.03544222405800276 0.03437525607692377 0.03875979978044131 0.03381965065029208 0.04263061227781927 
309.0 0.0335961485 0.020397113865338674 0.09158166062054837 0.03567274197413781 0.034584648199069846 0.03894255956636479 0.03402998397956877 0.042981638158842025 
310.0 0.0338374775 0.02050538451681232 0.09187804139585311 0.03590400711204151 0.034794741558154534 0.039125872833143074 0.03424098225250545 0.0433347395319694 
311.0 0.033970652000000004 0.020614229883613246 0.09217442217115783 0.036136019471713854 0.03500553681375982 0.039309741371976376 0.03445264546910211 0.04368992311400433 
312.0 0.034147848 0.020723653016408473 0.09247080294646255 0.03636877905315483 0.03521703462546767 0.03949416697406484 0.03466497362935874 0.04404719562174966 
313.0 0.0343990775 0.020833656982058402 0.0927671837217673 0.03660228585636445 0.03542923565286006 0.039679151430608676 0.03487796673327535 0.04440656377200831 
314.0 0.034527142499999997 0.020944244863702735 0.09306356449707202 0.03683653988134271 0.035642140555518974 0.03986469653280807 0.03509162478085195 0.04476803428158311 
315.0 0.034678843 0.02105541976084689 0.09335994527237675 0.037071541128089615 0.03585574999302637 0.04005080407186318 0.03530594777208851 0.04513161386727697 
316.0 0.0348987225 0.021167184789448904 0.09365632604768147 0.03730728959660516 0.03607006462496425 0.04023747583897421 0.03552093570698506 0.0454973092458928 
317.0 0.035059831 0.021279543082006722 0.0939527068229862 0.03754378528688935 0.03628508511091457 0.04042471362534134 0.03573658858554157 0.045865127134233456 
318.0 0.03532707 0.021392497787646014 0.09424908759829094 0.03778102819894217 0.036500812110459316 0.04061251922216476 0.03595290640775808 0.04623507424910181 
319.0 0.0354935355 0.02150605207220845 0.09454546837359566 0.03801901833276364 0.03671724628318046 0.04080089442064464 0.03616988917363456 0.04660715730730076 
320.0 0.0356032525 0.021620209118340408 0.0948418491489004 0.038257755688353746 0.036934388288659976 0.04098984101198118 0.03638753688317101 0.0469813830256332 
321.0 0.0358738545 0.021734972125582185 0.09513822992420512 0.03849724026571249 0.037152238786479844 0.041179360787374546 0.036605849536367446 0.04735775812090199 
322.0 0.0360034385 0.021850344310457678 0.09543461069950984 0.038737472064839885 0.03737079843622204 0.041369455538024937 0.03682482713322385 0.04773628930991002 
323.0 0.036297643 0.021966328906564535 0.09573099147481459 0.038978451085735916 0.037590067897468535 0.041560127055132526 0.03704446967374025 0.04811698330946017 
324.0 0.0363900725 0.022082929164664762 0.09602737225011931 0.039220177328400586 0.0378100478298013 0.04175137712989751 0.03726477715791661 0.04849984683635534 
325.0 0.0365882995 0.022200148352775863 0.09632375302542404 0.0394626507928339 0.03803073889280234 0.04194320755352006 0.03748574958575296 0.04888488660739839 
326.0 0.0367076085 0.022317989756262428 0.09662013380072877 0.039705871479035856 0.03825214174605359 0.04213562011720036 0.03770738695724928 0.04927210933939223 
327.0 0.036975835500000005 0.022436456677928193 0.0969165145760335 0.03994983938700645 0.03847425704913706 0.04232861661213861 0.03792968927240558 0.049661521749139716 
328.0 0.037132637 0.02255555243810864 0.09721289535133823 0.04019455451674568 0.038697085461634695 0.04252219882953497 0.03815265653122186 0.05005313055344373 
329.0 0.0373874845 0.022675280374764028 0.09750927612664297 0.04044001686825356 0.038920627643128494 0.04271636856058965 0.03837628873369812 0.05044694246910718 
330.0 0.037502274 0.022795643843572983 0.09780565690194769 0.04068622644153008 0.03914488425320043 0.04291112759650281 0.03860058587983435 0.05084296421293294 
331.0 0.037737911 0.022916646218026516 0.09810203767725241 0.04093318323657524 0.03936985595143247 0.04310647772847466 0.038825547969630565 0.05124120250172388 
332.0 0.0380228265 0.023038290889522573 0.09839841845255713 0.04118088725338904 0.039595543397406605 0.04330242074770537 0.03905117500308675 0.05164166405228288 
333.0 0.0381503 0.023160581267461133 0.09869479922786187 0.04142933849197149 0.03982194725070479 0.043498958445395114 0.039277466980202916 0.05204435558141285 
334.0 0.0382857365 0.023283520779339702 0.0989911800031666 0.04167853695232257 0.040049068170909016 0.0436960926127441 0.03950442390097907 0.052449283805916645 
335.0 0.038519243 0.02340711287084944 0.09928756077847133 0.04192848263444228 0.04027690681760126 0.043893825040952496 0.03973204576541518 0.052856455442597164 
336.0 0.0386525775 0.023531361005971665 0.09958394155377606 0.04217917553833066 0.040505463850363486 0.044092157521220476 0.03996033257351129 0.05326587720825728 
337.0 0.039036186 0.023656268667075018 0.09988032232908078 0.042430615663987654 0.04073473992877767 0.04429109184474825 0.04018928432526737 0.053677555819699886 
338.0 0.039102684500000005 0.023781839355012997 0.1001767031043855 0.042682803011413306 0.04096473571242581 0.04449062980273599 0.04041890102068342 0.05409149799372785 
339.0 0.0394283355 0.023908076589222123 0.10047308387969026 0.042935737580607584 0.04119545186088986 0.044690773186383884 0.04064918265975946 0.05450771044714407 
340.0 0.039541628 0.02403498390782055 0.10076946465499498 0.043189419371570524 0.0414268890337518 0.044891523786892124 0.04088012924249547 0.05492619989675143 
341.0 0.039728557000000005 0.024162564867707265 0.1010658454302997 0.04344384838430208 0.0416590478905936 0.045092883395460866 0.041111740768891465 0.055346973059352794 
342.0 0.0398226765 0.02429082304466173 0.10136222620560444 0.043699024618802304 0.04189192909099726 0.04529485380329033 0.04134401723894743 0.05577003665175107 
343.0 0.0400411365 0.02441976203344415 0.10165860698090916 0.04395494807507115 0.04212553329454473 0.04549743680158068 0.04157695865266337 0.05619539739074911 
344.0 0.040272493 0.024549385447896203 0.10195498775621388 0.044211618753108646 0.042359861160817996 0.0457006341815321 0.0418105650100393 0.05662306199314981 
345.0 0.040508234500000004 0.024679696921042323 0.10225136853151862 0.044469036652914774 0.04259491334939904 0.045904447734344794 0.0420448363110752 0.05705303717575608 
346.0 0.040685053500000005 0.024810700105191544 0.10254774930682335 0.04472720177448956 0.042830690519869825 0.04610887925121892 0.04227977255577108 0.05748532965537076 
347.0 0.040849312500000005 0.024942398672039828 0.10284413008212807 0.044986114117832966 0.04306719333181234 0.04631393052335469 0.042515373744126936 0.05791994614879676 
348.0 0.041146523500000004 0.025074796312773026 0.1031405108574328 0.04524577368294503 0.04330442244480855 0.046519603341952265 0.04275163987614277 0.05835689337283696 
349.0 0.0413403485 0.02520789673817029 0.10343689163273753 0.04550618046982572 0.04354237851844044 0.04672589949821185 0.042988570951818586 0.05879617804429423 
350.0 0.0414659485 0.025341703678708093 0.10373327240804227 0.045767334478475065 0.04378106221228997 0.04693282078333361 0.04322616697115437 0.05923780687997147 
351.0 0.041741547500000004 0.02547622088466479 0.10402965318334699 0.04602923570889304 0.04402047418593914 0.047140368988517735 0.043464427934150146 0.05968178659667154 
352.0 0.0418636865 0.02561145212622571 0.10432603395865173 0.04629188416107966 0.044260615098969905 0.04734854590496443 0.043703353840805884 0.060128123911197345 
353.0 0.042094452 0.025747401193588853 0.10462241473395645 0.04655527983503492 0.04450148561096426 0.04755735332387386 0.04394294469112161 0.06057682554035176 
354.0 0.042276363000000004 0.0258840718970711 0.10491879550926117 0.04681942273075883 0.044743086381504156 0.047766793036446216 0.044183200485097315 0.061027898200937666 
355.0 0.042469520000000004 0.026021468067215003 0.10521517628456592 0.047084312848251375 0.04498541807017158 0.047976866833881686 0.044424121222732996 0.061481348609757944 
356.0 0.042617245 0.026159593554896166 0.10551155705987064 0.04734995018751256 0.045228481336548526 0.04818757650738045 0.04466570690402865 0.061937183483615474 
357.0 0.0429421465 0.026298452231431162 0.10580793783517536 0.04761633474854238 0.04547227684021695 0.04839892384814269 0.044907957528984285 0.06239540953931315 
358.0 0.043095548 0.026438047988686035 0.10610431861048009 0.04788346653134085 0.04571680524075883 0.04861091064736861 0.0451508730975999 0.06285603349365386 
359.0 0.0433008525 0.026578384739185373 0.10640069938578482 0.048151345535907955 0.04596206719775614 0.04882353869625838 0.04539445360987549 0.06331906206344046 
360.0 0.0434700665 0.026719466416221995 0.10669708016108956 0.04841997176224371 0.04620806337079087 0.04903680978601219 0.045638699065811056 0.06378450196547585 
361.0 0.043696522 0.02686129697396716 0.10699346093639428 0.048689345210348095 0.04645479441944498 0.04925072570783022 0.0458836094654066 0.0642523599165629 
362.0 0.043846852 0.027003880387581416 0.10728984171169902 0.04895946588022113 0.046702261003300445 0.04946528825291266 0.04612918480866213 0.06472264263350452 
363.0 0.044140498 0.027147220653325983 0.10758622248700374 0.049230333771862804 0.046950463781939254 0.049680499212459685 0.04637542509557763 0.06519535683310358 
364.0 0.0442937055 0.02729132178867481 0.10788260326230846 0.049501948885273116 0.047199403414943386 0.049896360377671506 0.04662233032615311 0.06567050923216296 
365.0 0.044608064499999996 0.027436187832427114 0.1081789840376132 0.04977431122045207 0.04744908056189479 0.05011287353974828 0.04686990050038856 0.06614810654748553 
